Numéro,Nom_rue_role,Nb_Logements,Logements_HLM_Familles,Logements_HLM_Personnes âgées,Logements_HLM_Autres,Type_projet,Type_programme,Année_Origine,Année_Effective,Arrondissement,Quartier_Référence,Nom_Villes_liées,Nom Projet,AireDiffusion_ID,longitude,latitude,Xnad83,Ynad83
1325,Wurtele,7,0,0,0,OBNL,AL,2002,,Ville-Marie,30,,Inter-loge Centre-Sud,24661780,-73.5579721965904,45.53882891739,300272.5735894,5044325.38206376
1322,La Fontaine,6,0,0,0,OBNL,Autres,1990,,Ville-Marie,30,,Inter-loge Centre-Sud,24661853,-73.5595104048146,45.522396538281,300151.091335558,5042499.32272153
1373,Saint-André,8,0,0,0,OBNL,Autres,1990,,Ville-Marie,38,,Inter-loge Centre-Sud,24661857,-73.5617679029546,45.5177225215071,299974.337720505,5041980.02855487
1323,Alexandre-DeSève,4,0,0,0,OBNL,Autres,1990,,Ville-Marie,30,,Inter-loge Centre-Sud,24661853,-73.5595104048146,45.522396538281,300151.091335558,5042499.32272153
1318,Sheppard,5,0,0,0,OBNL,Autres,1990,,Ville-Marie,30,,Inter-loge Centre-Sud,24661793,-73.5601542206901,45.5332165201076,300101.697771334,5043701.79534685
1314,Lespérance,3,0,0,0,OBNL,Autres,1990,,Ville-Marie,30,,Inter-loge Centre-Sud,24661783,-73.5512178535831,45.5380535262154,300800.009246638,5044238.85318653
1324,Dorion,9,0,0,0,OBNL,AL,2001,,Ville-Marie,30,,Inter-loge Centre-Sud,24661882,-73.5613013146089,45.5275667792375,300011.625445216,5043074.00160818
1315,Dorion,8,0,0,0,OBNL,Autres,1990,,Ville-Marie,30,,Inter-loge Centre-Sud,24661882,-73.5613013146089,45.5275667792375,300011.625445216,5043074.00160818
1316,Cartier,9,0,0,0,OBNL,Autres,1990,,Ville-Marie,30,,Inter-loge Centre-Sud,24661882,-73.5613013146089,45.5275667792375,300011.625445216,5043074.00160818
1320,De Maisonneuve,8,0,0,0,OBNL,Autres,1990,,Ville-Marie,30,,Inter-loge Centre-Sud,24661862,-73.5584152379644,45.5199895613127,300236.450371407,5042231.77050983
1375,Saint-Urbain,57,0,0,0,OBNL,Autres,1982,,Ville-Marie,38,,Log. com. chinois Montréal,24662115,-73.5593391009189,45.5065614958632,300163.17323413,5040739.55320817
1376,Hôtel-de-Ville,18,0,0,0,OBNL,Autres,1990,,Ville-Marie,38,,Log. com.chinois Montréal,24661260,-73.5611397263876,45.5099250154176,300022.75478695,5041113.4486606
1140,Saint-Hubert,39,0,0,0,OBNL,PAMAC,1990,2010,Ville-Marie,38,,Ma chambre inc.,24661858,-73.5636076746242,45.5166568534561,299830.510421301,5041861.71224441
1327,De Maisonneuve,170,0,0,0,OBNL,Autres,1980,,Ville-Marie,30,,Maison Biéler,24661864,-73.5555886652626,45.5202277788354,300457.287873614,5042258.08707461
1329,Dorion,8,0,0,0,OBNL,Autres,1994,,Ville-Marie,30,,Maison plein cœur,24661869,-73.5527613865074,45.5245531116787,300678.477109235,5042738.61607309
1380,Sherbrooke,37,0,0,0,OBNL,Autres,1986,,Ville-Marie,38,,Résidence Aurélie Cadotte,24661262,-73.5666425682233,45.5122743976369,299592.9985419,5041374.87907303
58726,Wolfe,67,0,0,0,OBNL,AL,2004,,Ville-Marie,37,,Résidence des sages,24661925,-73.5508638052718,45.5129578528138,300825.892908751,5041449.93002649
64881,rue Frontenac,11,0,0,0,OBNL,,2006,2006,Ville-Marie,30,,Studios Ville-Marie,24661786,-73.5538141393729,45.533991114455,300596.942969149,5043787.52538919
64745,De Champlain,12,0,0,0,OBNL,Autres,1993,,Ville-Marie,30,,Studios Ville-Marie,24661887,-73.5569606835272,45.5232399542096,300350.340157085,5042592.90782291
1300,De Maisonneuve,23,0,0,0,OBNL,Autres,1991,2006,Ville-Marie,30,,Studios Ville-Marie,24661863,-73.5566977783755,45.5212131583826,300370.718769323,5042367.65370843
1301,Wolfe,13,0,0,0,OBNL,Autres,1993,2006,Ville-Marie,30,,Studios Ville-Marie,24661855,-73.5608082428274,45.5196910045114,300049.477512941,5042198.73042526
1332,Wolfe,15,0,0,0,OBNL,Autres,1986,,Ville-Marie,30,,Un toit pour toi,24663336,-73.5500041500818,45.5179195092409,300893.403084382,5042001.28037601
1235,De Gaspé,26,0,0,0,OBNL,Autres,1985,,Villeray–Saint-Michel–Parc-Extension,12,,Fondation Serenitas pour la coopération mutuelle (Maison Notre-Dame),24661508,-73.6198518536389,45.5376666071951,295439.795387208,5044201.56556678
62341,Hutchison,62,0,0,0,OBNL,AL,2004,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. com.  hellenique de Mtl,24661621,-73.6194925104299,45.5287820814642,295466.389888092,5043214.17679454
64615,Christophe-Colomb,28,0,0,0,OBNL,AL,2009,,Villeray–Saint-Michel–Parc-Extension,13,,Hab. com. SOCAM,24660456,-73.6266579418819,45.5477861621856,294910.027164269,5045326.98061048
64616,Christophe-Colomb,24,0,0,0,OBNL,AL,2009,,Villeray–Saint-Michel–Parc-Extension,13,,Hab. com. SOCAM,24660456,-73.6266579418819,45.5477861621856,294910.027164269,5045326.98061048
64576,Crémazie est,72,0,0,0,OBNL,AL,2008,,Villeray–Saint-Michel–Parc-Extension,13,,Hab. la Traversée,24662619,-73.622690460308,45.552158166431,295220.567140343,5045812.36638694
1233,Stuart,8,0,0,0,OBNL,AL,2001,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. pop. de Parc-Extension (HAPOPEX),24661533,-73.6293945031407,45.5258274209331,294692.411951423,5042887.02129975
1232,Bloomfield,6,0,0,0,OBNL,AL,2003,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. pop. de Parc-Extension (HAPOPEX),24661525,-73.6254572704817,45.526819998642,295000.139288155,5042996.83931592
1231,Acadie,29,0,0,0,OBNL,AL,2002,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. pop. de Parc-Extension (HAPOPEX),24661533,-73.6293945031407,45.5258274209331,294692.411951423,5042887.02129975
64475,Durocher,8,0,0,0,OBNL,AL,2004,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. pop. de Parc-Extension (HAPOPEX),24661618,-73.6399274541501,45.5332903758866,293871.081088241,5043717.76685895
1229,Ball,8,0,0,0,OBNL,AL,1999,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. pop. de Parc-Extension (HAPOPEX),24661542,-73.6307930286119,45.5303189125746,294583.979916094,5043386.3421588
1230,Greenshields,25,0,0,0,OBNL,AL,2001,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. pop. de Parc-Extension (HAPOPEX),24661524,-73.6246487352252,45.5282012780288,295063.53481312,5043150.24386669
1228,Jarry,8,0,0,0,OBNL,AL,2002,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. pop. de Parc-Extension (HAPOPEX),24661549,-73.6352246211911,45.5290237520969,294237.593386199,5043242.98310178
64796,ave d'Outremont,21,0,0,0,OBNL,AL,2015,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. pop. de Parc-Extension (HAPOPEX),24661545,-73.6319383287472,45.528377337826,294494.167913662,5043170.71937681
64477,Durocher,7,0,0,0,OBNL,AL,2004,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. pop. de Parc-Extension (HAPOPEX),24661618,-73.6399274541501,45.5332903758866,293871.081088241,5043717.76685895
60961,Durocher,7,0,0,0,OBNL,AL,2004,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. pop. de Parc-Extension (HAPOPEX),24661618,-73.6399274541501,45.5332903758866,293871.081088241,5043717.76685895
64476,Durocher,8,0,0,0,OBNL,AL,2004,,Villeray–Saint-Michel–Parc-Extension,11,,Hab. pop. de Parc-Extension (HAPOPEX),24661618,-73.6399274541501,45.5332903758866,293871.081088241,5043717.76685895
64539,Pie-IX,28,0,0,0,OBNL,AL,2007,,Villeray–Saint-Michel–Parc-Extension,8,,Hab. Terrasse St-Michel,24660372,-73.6110696474276,45.5759365836997,296131.555358897,5048453.58056154
64610,Crémazie Est,26,0,0,0,OBNL,AL,2009,,Villeray–Saint-Michel–Parc-Extension,9,,Maison des sours,24662626,-73.6153779920472,45.5561283020949,295792.144737058,5046252.72668818
63673,Sources,131,0,0,0,OMHM,LAS,2005,,,89,Dollard-Des-Ormeaux,OMHM - Projet Des Sources,24662394,-73.8123295178809,45.4927075471239,280388.221901245,5039245.69666046
2295,Maywood,135,0,0,0,OMHM,LAS,2003,,,86,Pointe-Claire,OMHM - Résidence Maywood,24663182,-73.8099256337473,45.4495051549583,280557.596074964,5034443.89385179
64408,Laurentien,133,0,0,0,OMHM,LAS,2004,,Ahuntsic-Cartierville,1,,OMHM - Résidence Rosalie-Cadron (Laurentien),24662485,-73.7185612690345,45.526508319434,287727.400257652,5042977.78201435
64785,Benny,237,0,0,0,OMHM,HorsProgr,2007,,Côte-des-Neiges–Notre-Dame-de-Grâce,45,,Immeubles Benny Farm,24660755,-73.6292922317458,45.4654303737428,294689.598726303,5036175.06375599
64767,Ave Victoria,67,0,0,0,OMHM,AL,2014,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,OMHM- Centre Victoria,24660616,-73.6436431926392,45.4946984202291,293573.195598663,5039429.52825193
64691,Du Dépôt-Manning,123,0,0,0,OMHM,AL,2011,,Lachine,70,,OMHM - Remembrance,24662194,-73.6823636436264,45.43741051579,290532.454575474,5033069.27730333
62167,Ouellette,83,0,0,0,OMHM,LAS,2004,,Lachine,70,,OMHM - St-Pierre-aux-Liens,24660816,-73.646282735476,45.4464842877291,293357.143196336,5034071.87097184
64542,Av. De Gaspé,181,0,0,0,OMHM,LAS,2007,,Le Plateau-Mont-Royal,34,,OMHM - Résidence le Mile End,24661375,-73.5977145726038,45.5277394219772,297167.332700161,5043096.00408689
64115,Augustin-Cantin,6,0,0,0,OMHM,LAS,2005,,Le Sud-Ouest,47,,OMHM - Augustin-Cantin,24661125,-73.5682523522488,45.4819417177988,299464.35695126,5038004.10256073
63430,Église,16,0,0,0,OMHM,LAS,2004,,Le Sud-Ouest,48,,OMHM - De l'Église,24661047,-73.5804543979376,45.4693046730653,298509.05335043,5036600.63097594
64409,Église,24,0,0,0,OMHM,LAS,2004,,Le Sud-Ouest,48,,OMHM - De l'Église,24661047,-73.5804543979376,45.4693046730653,298509.05335043,5036600.63097594
64398,Paxton,13,0,0,0,OMHM,LAS,2003,,Le Sud-Ouest,51,,OMHM - Habitations Anne-Greenup (Paxton),24661109,-73.5689608629285,45.4903452991061,299409.770491271,5038938.04120739
2298,Paxton,13,0,0,0,OMHM,LAS,2003,,Le Sud-Ouest,51,,OMHM - Habitations Anne-Greenup (Paxton),24661109,-73.5689608629285,45.4903452991061,299409.770491271,5038938.04120739
64674,Saint-Jacques,67,0,0,0,OMHM,LAS,2010,,Le Sud-Ouest,50,,OMHM - Projet de Courcelles ph.1,24662163,-73.5947338790143,45.4729770406098,297392.983222261,5037009.95756931
64116,Galt,24,0,0,0,OMHM,LAS,2005,,Le Sud-Ouest,48,,OMHM - Projet Galt,24661030,-73.5913190672321,45.4618600866036,297658.575596805,5035774.22368936
64140,Côte-Saint-Paul,138,0,0,0,OMHM,LAS,2006,,Le Sud-Ouest,50,,OMHM - Résidence Côte-Saint-Paul,24661048,-73.5912083713525,45.4681909061726,297668.030678838,5036477.7562512
64403,Adam,6,0,0,0,OMHM,LAS,2003,,Mercier–Hochelaga-Maisonneuve,27,,OMHM - Habitations Adam-Moreau,24661917,-73.5417487263053,45.5369572391412,301539.461873228,5044116.59332415
64402,Moreau,6,0,0,0,OMHM,LAS,2003,,Mercier–Hochelaga-Maisonneuve,27,,OMHM - Habitations Adam-Moreau,24661917,-73.5417487263053,45.5369572391412,301539.461873228,5044116.59332415
101,Moreau,6,0,0,0,OMHM,LAS,2003,,Mercier–Hochelaga-Maisonneuve,27,,OMHM - Habitations Adam-Moreau,24661917,-73.5417487263053,45.5369572391412,301539.461873228,5044116.59332415
64405,Adam,6,0,0,0,OMHM,LAS,2003,,Mercier–Hochelaga-Maisonneuve,27,,OMHM - Habitations Adam-Moreau,24661917,-73.5417487263053,45.5369572391412,301539.461873228,5044116.59332415
64400,Moreau,6,0,0,0,OMHM,LAS,2003,,Mercier–Hochelaga-Maisonneuve,27,,OMHM - Habitations Adam-Moreau,24661917,-73.5417487263053,45.5369572391412,301539.461873228,5044116.59332415
64399,Moreau,6,0,0,0,OMHM,LAS,2003,,Mercier–Hochelaga-Maisonneuve,27,,OMHM - Habitations Adam-Moreau,24661917,-73.5417487263053,45.5369572391412,301539.461873228,5044116.59332415
64404,Adam,6,0,0,0,OMHM,LAS,2003,,Mercier–Hochelaga-Maisonneuve,27,,OMHM - Habitations Adam-Moreau,24661917,-73.5417487263053,45.5369572391412,301539.461873228,5044116.59332415
64562,De La Salle,23,0,0,0,OMHM,LAS,2008,,Mercier–Hochelaga-Maisonneuve,28,,OMHM - Hersey,24661767,-73.5451559492542,45.5528170794693,301274.352339307,5045879.26220364
64411,Léger,19,0,0,0,OMHM,LAS,2004,2004,Montréal-Nord,60B,,OMHM - Habitation Léger/L'Archevêque,24662798,-73.6383423862973,45.6030280168025,294008.244017392,5051467.61911797
127,Charleroi,12,0,0,0,OMHM,LAS,2003,2003,Montréal-Nord,60C,,OMHM - Habitations Louis-Querbes,24662717,-73.6365223468155,45.5972504238362,294149.12781297,5050825.29810255
64406,Charleroi,12,0,0,0,OMHM,LAS,2003,2003,Montréal-Nord,60C,,OMHM - Habitations Louis-Querbes,24662717,-73.6365223468155,45.5972504238362,294149.12781297,5050825.29810255
2296,Joseph-Janot,40,0,0,0,OMHM,LAS,2003,,Rivière-des-Prairies–Pointe-aux-Trembles,54,,OMHM - Habitation Joseph-Janot,24660037,-73.493515809637,45.6526823694103,305305.369663656,5056976.56439529
64122,Rodolphe-Forget,103,0,0,0,OMHM,LAS,2005,,Rivière-des-Prairies–Pointe-aux-Trembles,52,,OMHM - Résidence Lionel-Bourdon (Rodolphe-Forget ph.1),24662860,-73.5762271620731,45.6438303731165,298858.014765965,5055995.61828563
64123,Rodolphe-Forget,16,0,0,0,OMHM,LAS,2005,,Rivière-des-Prairies–Pointe-aux-Trembles,52,,OMHM - Rodolphe-Forget - ph.2,24662860,-73.5762271620731,45.6438303731165,298858.014765965,5055995.61828563
64737,Jeanne-d'Arc,24,0,0,0,OMHM,LAS,2009,,Rosemont–La Petite-Patrie,18,,OMHM - Léa-Roback (Madeleine d'Ailleboust),24662002,-73.5706510109126,45.5582295388517,299284.30021326,5046482.19317261
64133,Sherbrooke,97,0,0,0,OMHM,LAS,2005,,Rosemont–La Petite-Patrie,19,,OMHM - Résidences Piero-Corti (Croix Rouge),24661778,-73.5598213037411,45.542520854667,300128.470521001,5044735.77753645
64132,Beaubien,163,0,0,0,OMHM,LAS,2005,,Rosemont–La Petite-Patrie,17,,OMHM - Résidences Saint-Eugène,24662089,-73.5801212331259,45.5583686426915,298544.9787093,5046498.3465242
64151,Crevier,83,0,0,0,OMHM,LAS,2006,,Saint-Laurent,59,,Habitations Roland-Bouchard (Projet St-Louis),24660595,-73.672800303571,45.5025660020364,291296.227192832,5040308.34386708
64128,Newmarch,6,0,0,0,OMHM,LAS,2005,,Verdun,64,,OMHM -Newmarch,24661183,-73.5755969920702,45.4642205196344,298888.335624797,5036035.26138281
64811,Wolfe,57,0,0,0,OMHM,AL,2015,,Ville-Marie,30,,OMHM- Maison Wolfe,24663336,-73.5500041500818,45.5179195092409,300893.403084382,5042001.28037601
64153,Berri,95,0,0,0,OMHM,LAS,2006,,Villeray–Saint-Michel–Parc-Extension,13,,OMHM - Résidence Alfred-Gagliardi,24661506,-73.6171593371317,45.5394684343127,295650.368098693,5044401.49433626
987,De Salaberry,23,0,0,0,SHDM,Autres,1968,,Ahuntsic-Cartierville,1,,De Salaberry (5630),24662502,-73.7089910108163,45.5283794780123,288475.508432806,5043183.73531664
989,De Salaberry,28,0,0,0,SHDM,PALL,1990,,Ahuntsic-Cartierville,1,,De Salaberry (5650),24662502,-73.7089910108163,45.5283794780123,288475.508432806,5043183.73531664
990,De Salaberry,28,0,0,0,SHDM,PALL,1991,,Ahuntsic-Cartierville,1,,De Salaberry (5700),24662502,-73.7089910108163,45.5283794780123,288475.508432806,5043183.73531664
991,De Salaberry,28,0,0,0,SHDM,PALL,1991,,Ahuntsic-Cartierville,1,,De Salaberry (5710),24662502,-73.7089910108163,45.5283794780123,288475.508432806,5043183.73531664
1001,Émile-Nelligan,36,0,0,0,SHDM,PALL,1990,,Ahuntsic-Cartierville,1,,Émile-Nelligan,24662484,-73.7202411825789,45.5284871104369,287596.779431661,5043198.0455222
1002,Francis,43,0,0,0,SHDM,PALL,1995,,Ahuntsic-Cartierville,4,,Francis,24662656,-73.6603475193811,45.5640517505292,292283.018203922,5047139.30336857
917,Henri-Bourassa,14,0,0,0,SHDM,PALL,1991,,Ahuntsic-Cartierville,4,,Henri-Bourassa,24662574,-73.6640609304837,45.5606866973257,291992.378881103,5046765.92543269
1094,Ranger,56,0,0,0,SHDM,PALL,1994,,Ahuntsic-Cartierville,1,,Ranger (11776-11780),24662492,-73.7092505456456,45.5240937027589,288453.994698985,5042707.5059067
1093,Ranger,55,0,0,0,SHDM,PALL,1990,,Ahuntsic-Cartierville,1,,Ranger (11788-11796),24662492,-73.7092505456456,45.5240937027589,288453.994698985,5042707.5059067
918,Henri-Bourassa,47,0,0,0,SHDM,Autres,1981,,Ahuntsic-Cartierville,6,,Résidence Edmond-J-Massicotte,24662670,-73.6540752645182,45.5794109867246,292775.918244894,5048845.24410354
1038,Meilleur,32,0,0,0,SHDM,Autres,1987,,Ahuntsic-Cartierville,3,,Résidence Louis-Parent,24660511,-73.6667479126768,45.541312068625,291778.142946908,5044613.22774058
1134,Saint-Évariste,40,0,0,0,SHDM,PALL,1993,,Ahuntsic-Cartierville,1,,Saint-Évariste,24660571,-73.7012556873468,45.5268057398819,289079.283674807,5043007.30067181
1135,Saint-Évariste,35,0,0,0,SHDM,PALL,1993,,Ahuntsic-Cartierville,1,,Saint-Évariste,24660571,-73.7012556873468,45.5268057398819,289079.283674807,5043007.30067181
1136,Saint-Évariste,36,0,0,0,SHDM,PALL,1993,,Ahuntsic-Cartierville,1,,Saint-Évariste,24660571,-73.7012556873468,45.5268057398819,289079.283674807,5043007.30067181
926,Saint-Laurent,40,0,0,0,SHDM,PALL,1992,,Ahuntsic-Cartierville,4,,Saint-Laurent,24662525,-73.672983839034,45.5520074466757,291293.721884709,5045802.84990759
851,Barclay,14,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Barclay 2675-5110,24660616,-73.6436431926392,45.4946984202291,293573.195598663,5039429.52825193
857,Barclay,20,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Barclay 2675-5110,24660671,-73.6400960140691,45.4968712108749,293850.855565377,5039670.50164963
856,Barclay,20,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Barclay 2675-5110,24660679,-73.6382880118078,45.4988848798507,293992.544430265,5039894.03663423
858,Barclay,20,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Barclay 2675-5110,24660617,-73.6417307756804,45.4950332551632,293722.731122591,5039466.4730962
846,Barclay,14,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Barclay 2675-5110,24660671,-73.6400960140691,45.4968712108749,293850.855565377,5039670.50164963
831,Barclay,10,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,42,,Barclay 2675-5110,24661343,-73.6287169159389,45.5109716373423,294742.695140805,5041236.0012689
837,Barclay,10,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,42,,Barclay 2675-5110,24661310,-73.6307545640736,45.5084377267581,294583.024940214,5040954.66339554
832,Barclay,10,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,42,,Barclay 2675-5110,24661343,-73.6287169159389,45.5109716373423,294742.695140805,5041236.0012689
835,Barclay,10,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,42,,Barclay 2675-5110,24661310,-73.6307545640736,45.5084377267581,294583.024940214,5040954.66339554
836,Barclay,10,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,42,,Barclay 2675-5110,24661309,-73.6288146328319,45.5073324750233,294734.411407558,5040831.59118563
834,Barclay,10,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,42,,Barclay 2675-5110,24661343,-73.6287169159389,45.5109716373423,294742.695140805,5041236.0012689
833,Barclay,10,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,42,,Barclay 2675-5110,24661343,-73.6287169159389,45.5109716373423,294742.695140805,5041236.0012689
850,Barclay,14,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Barclay 2675-5110,24660617,-73.6417307756804,45.4950332551632,293722.731122591,5039466.4730962
853,Barclay,14,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Barclay 2675-5110,24660671,-73.6400960140691,45.4968712108749,293850.855565377,5039670.50164963
844,Barclay,14,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Barclay 4081,24660678,-73.6392123399108,45.4993004905427,293920.386578,5039940.34839164
845,Barclay,14,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Barclay 4180,24660679,-73.6382880118078,45.4988848798507,293992.544430265,5039894.03663423
839,Barclay,10,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Barclay 4180,24660679,-73.6382880118078,45.4988848798507,293992.544430265,5039894.03663423
916,Décarie,20,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,40,,Décarie,24663212,-73.6251419973093,45.4812278076979,295016.872630527,5037930.11750031
915,Décarie,17,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,40,,Décarie,24663212,-73.6251419973093,45.4812278076979,295016.872630527,5037930.11750031
863,Decelles,32,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,42,,Decelles,24661315,-73.6330287167748,45.5064401400589,294404.95822659,5040732.96223689
868,Fielding,14,0,0,0,SHDM,PALL,1992,,Côte-des-Neiges–Notre-Dame-de-Grâce,45,,Fielding,24660838,-73.6511611206691,45.4634243047982,292979.074914795,5035955.11327877
865,Fielding,14,0,0,0,SHDM,PALL,1992,,Côte-des-Neiges–Notre-Dame-de-Grâce,45,,Fielding,24660839,-73.6480374743596,45.4643996633495,293223.54626676,5036063.04998328
866,Fielding,14,0,0,0,SHDM,PALL,1992,,Côte-des-Neiges–Notre-Dame-de-Grâce,45,,Fielding,24660839,-73.6480374743596,45.4643996633495,293223.54626676,5036063.04998328
867,Fielding,14,0,0,0,SHDM,PALL,1992,,Côte-des-Neiges–Notre-Dame-de-Grâce,45,,Fielding,24660838,-73.6511611206691,45.4634243047982,292979.074914795,5035955.11327877
870,Fielding,14,0,0,0,SHDM,PALL,1992,,Côte-des-Neiges–Notre-Dame-de-Grâce,45,,Fielding,24660838,-73.6511611206691,45.4634243047982,292979.074914795,5035955.11327877
869,Fielding,14,0,0,0,SHDM,PALL,1992,,Côte-des-Neiges–Notre-Dame-de-Grâce,45,,Fielding,24660838,-73.6511611206691,45.4634243047982,292979.074914795,5035955.11327877
1562,Côte-Sainte-Catherine,29,0,0,0,SHDM,Autres,1986,2016,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,George et Élizabeth,24660624,-73.6377396689976,45.4883666877996,294033.394365241,5038725.07311835
930,Grand,37,0,0,0,SHDM,PALL,1992,,Côte-des-Neiges–Notre-Dame-de-Grâce,44,,Grand Boulevard,24660871,-73.6242647327784,45.4599214237964,295081.792936013,5035562.23570132
1019,Jean-Brillant,12,0,0,0,SHDM,Autres,1998,,Côte-des-Neiges–Notre-Dame-de-Grâce,41,,Habitation Jean-Brillant,24660699,-73.6208042971376,45.4968644402718,295358.590333227,5039667.30091807
877,Linton,12,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Linton,24660668,-73.6362170664449,45.4951400181971,294153.686847042,5039477.59223985
876,Linton,12,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Linton,24660668,-73.6362170664449,45.4951400181971,294153.686847042,5039477.59223985
905,Monkland,31,0,0,0,SHDM,Autres,1988,,Côte-des-Neiges–Notre-Dame-de-Grâce,46,,Maison Leduc,24660756,-73.6258946990177,45.4687943668511,294955.864732471,5036548.48185141
881,Mountain Sights,22,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Mountain Sights,24660610,-73.6582369605441,45.4976666736962,292433.231782332,5039761.53431769
878,Mountain Sights,20,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Mountain Sights,24660611,-73.6532948751482,45.4992950307073,292819.818229257,5039941.74536376
879,Mountain Sights,20,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Mountain Sights,24660611,-73.6532948751482,45.4992950307073,292819.818229257,5039941.74536376
880,Mountain Sights,20,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Mountain Sights,24660610,-73.6582369605441,45.4976666736962,292433.231782332,5039761.53431769
888,Plamondon,22,0,0,0,SHDM,PALL,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,43,,Plamondon,24660680,-73.6373506508272,45.4984707302277,294065.722173822,5039847.88633894
889,Prud'homme,15,0,0,0,SHDM,PAMAC,1990,,Côte-des-Neiges–Notre-Dame-de-Grâce,46,,Prud'homme,24660723,-73.6114022312309,45.4749733263868,296090.031932957,5037233.47602636
890,Randall,18,0,0,0,SHDM,PALL,1992,,Côte-des-Neiges–Notre-Dame-de-Grâce,45,,Randall,24660763,-73.6427723438956,45.471192463421,293636.617649047,5036817.18768552
901,West Hill,100,0,0,0,SHDM,Autres,1985,,Côte-des-Neiges–Notre-Dame-de-Grâce,45,,Résidence Monkland,24660753,-73.6325464557535,45.46709033876,294435.428944174,5036359.949774
1164,Sherbrooke,37,0,0,0,SHDM,PALL,1988,,Côte-des-Neiges–Notre-Dame-de-Grâce,44,,Sherbrooke-Cavendish,24663278,-73.6262428116152,45.4635462865473,294927.728602357,5035965.30659225
1162,Sherbrooke,36,0,0,0,SHDM,PALL,1988,,Côte-des-Neiges–Notre-Dame-de-Grâce,44,,Sherbrooke-Cavendish,24663278,-73.6262428116152,45.4635462865473,294927.728602357,5035965.30659225
1160,Sherbrooke,36,0,0,0,SHDM,PALL,1988,,Côte-des-Neiges–Notre-Dame-de-Grâce,44,,Sherbrooke-Cavendish,24663278,-73.6262428116152,45.4635462865473,294927.728602357,5035965.30659225
1161,Sherbrooke,36,0,0,0,SHDM,PALL,1988,,Côte-des-Neiges–Notre-Dame-de-Grâce,44,,Sherbrooke-Cavendish,24663278,-73.6262428116152,45.4635462865473,294927.728602357,5035965.30659225
1163,Sherbrooke,36,0,0,0,SHDM,PALL,1988,,Côte-des-Neiges–Notre-Dame-de-Grâce,44,,Sherbrooke-Cavendish,24663278,-73.6262428116152,45.4635462865473,294927.728602357,5035965.30659225
